Path,length,all_abandoned,is_cross,lag,is_cross_service
"[743965, 743964, 743149]",3,False,False,79.01,False
"[668017, 668018, 655889]",3,False,False,1494.42,False
"[172256, 172655]",2,False,False,38.53,False
"[455305, 419090]",2,False,False,2129.6,False
"[822798, 822799, 822800, 822801, 815280]",5,False,False,1420.09,False
"[795179, 795068]",2,False,False,11.46,False
"[291187, 297693]",2,False,False,360.19,False
"[136856, 94061]",2,False,False,4575.51,False
"[516237, 516559]",2,False,False,22.42,False
"[398345, 398842]",2,False,False,19.44,False
"[83200, 78795]",2,False,False,477.76,False
"[786394, 793933, 788229, 790610]",4,False,False,1125.72,False
"[317640, 318017]",2,False,False,18.82,False
"[662337, 686783]",2,False,False,3044.2,False
"[287304, 286438, 287303]",3,False,False,31.92,False
"[142115, 142116]",2,False,False,0.02,False
"[829564, 831110]",2,False,False,272.62,False
"[164929, 166523]",2,False,True,106.69,False
"[144352, 144350]",2,False,False,0.21,False
"[175723, 175724, 175475, 175725]",4,False,False,13.44,False
"[760688, 759746, 759563]",3,False,False,170.69,False
"[797309, 806523, 781556, 782429]",4,False,False,3958.83,False
"[322856, 320872]",2,False,False,124.55,False
"[552488, 550581]",2,False,False,136.3,False
"[456861, 457318]",2,False,False,80.92,False
"[129918, 129919]",2,False,False,0.01,False
"[57425, 57241]",2,False,False,21.35,False
"[521251, 521814]",2,False,False,70.94,False
"[416266, 422079]",2,False,False,361.14,False
"[511730, 510675]",2,False,False,82.8,False
"[568787, 471534]",2,False,False,8239.08,False
"[818156, 816647]",2,False,False,313.57,False
"[775720, 774631]",2,False,False,155.09,False
"[826438, 826439, 826440, 826441, 814143]",5,False,False,2469.27,False
"[562794, 562173]",2,False,False,33.17,False
"[667121, 667365]",2,False,False,22.4,False
"[534132, 532757]",2,False,False,118.8,False
"[509676, 509806]",2,False,False,13.35,False
"[796433, 795767]",2,False,False,119.71,False
"[567840, 567839, 566838, 567838]",4,False,False,74.39,False
"[577028, 577029]",2,False,True,0.0,True
"[853760, 854018, 855139, 854892, 855536, 853744, 854137]",7,False,False,326.24,False
"[699873, 697869]",2,False,False,255.6,False
"[145803, 145804, 145756]",3,False,False,2.97,False
"[645817, 649906, 649948, 649911]",4,False,False,303.36,False
"[290600, 289397]",2,False,False,48.2,False
"[358706, 463327]",2,False,False,6214.56,False
"[686151, 686152, 686155, 607564, 607919]",5,False,False,8735.99,False
"[235874, 235875, 233802]",3,False,False,87.38,False
"[656090, 652093]",2,False,False,370.51,False
"[132955, 133591]",2,False,False,114.83,False
"[701412, 701622]",2,False,False,27.59,False
"[608962, 601981]",2,False,False,650.08,False
"[250201, 256196]",2,False,False,356.37,False
"[355906, 368007]",2,False,False,576.55,False
"[589560, 589220]",2,False,False,25.44,False
"[776936, 772666, 771788]",3,False,False,771.16,False
"[234776, 231978]",2,False,False,167.86,False
"[314293, 314294, 314047]",3,False,False,10.53,False
"[715474, 720518]",2,False,False,479.12,False
"[345576, 345532, 336791]",3,False,False,461.43,False
"[582616, 583009]",2,False,False,74.71,False
"[435352, 435353, 429787]",3,False,False,257.44,False
"[761938, 615124, 616639]",3,False,False,17716.44,False
"[373089, 360305]",2,False,False,625.68,False
"[209372, 147126]",2,False,False,4866.97,False
"[25950, 27959]",2,False,False,695.0,False
"[601086, 609903]",2,False,False,779.12,False
"[835308, 840479]",2,False,False,975.25,False
"[529360, 546250, 538284]",3,False,True,1489.69,False
"[303753, 305826]",2,False,False,114.74,False
"[844112, 850661]",2,False,False,1221.83,False
"[79569, 49815]",2,False,False,3782.16,False
"[53395, 53397]",2,False,False,0.3,False
"[13672, 13617]",2,False,False,16.64,False
"[76795, 76164]",2,False,False,45.07,False
"[841804, 842390]",2,False,False,110.79,False
"[702420, 701748]",2,False,False,118.52,False
"[396608, 400049, 400050]",3,False,False,233.06,False
"[666242, 666243, 661250]",3,False,False,621.6,False
"[15292, 16431]",2,False,False,403.97,False
"[367290, 366026]",2,False,False,49.07,False
"[671470, 600439]",2,False,False,7559.09,False
"[691256, 691257, 691255, 683207]",4,False,False,855.05,False
"[559448, 558097]",2,False,False,142.32,False
"[820499, 820500, 820501, 820502, 820503, 820211]",6,False,False,90.57,False
"[599621, 599623, 599624, 593001, 599614]",5,False,False,435.58,False
"[438033, 438034, 437670]",3,False,False,21.0,False
"[833851, 830511]",2,False,False,500.39,False
"[565200, 564815]",2,False,False,68.46,False
"[864173, 860670]",2,False,False,818.2,False
"[553505, 553610, 554575]",3,False,False,116.99,False
"[468134, 409351]",2,False,False,4004.83,False
"[308882, 510407]",2,False,False,12859.58,False
"[662048, 662049, 661905, 662041]",4,False,False,9.52,False
"[484732, 485086]",2,False,False,20.15,False
"[508823, 508821, 464183]",3,False,False,3428.32,False
"[123014, 123015]",2,False,False,0.16,False
"[692384, 692353, 692354, 692355, 689257]",5,False,False,330.64,False
"[684392, 684370]",2,False,False,0.99,False
"[24843, 24467]",2,False,False,89.68,False
"[249149, 290438]",2,True,False,2544.51,False
"[183676, 182861]",2,False,False,46.09,False
"[469081, 469082, 468908]",3,False,False,21.64,False
"[115811, 193499]",2,False,False,7260.5,False
"[85512, 85299, 85652]",3,False,False,68.6,False
"[297952, 295568]",2,False,False,111.48,False
"[545227, 538476]",2,False,False,469.54,False
"[566257, 566258, 566259, 565785]",4,False,False,42.67,False
"[32768, 28424]",2,False,False,867.22,False
"[250491, 254309]",2,False,False,264.16,False
"[380669, 381829]",2,False,False,86.11,False
"[536378, 533989]",2,False,False,154.04,False
"[570917, 433623]",2,False,False,11255.43,False
"[314511, 313535]",2,False,False,94.57,False
"[700713, 700719]",2,False,False,6.1,False
"[220731, 221077]",2,False,False,50.86,False
"[322129, 322149]",2,False,False,0.56,False
"[28280, 26076]",2,False,False,766.58,False
"[809440, 814263]",2,False,False,762.57,False
"[554600, 554603, 552691]",3,False,False,162.19,False
"[267208, 265821]",2,False,False,56.85,False
"[149516, 120237]",2,False,False,3249.7,False
"[331120, 324389]",2,False,False,360.55,False
"[446690, 445493]",2,False,False,53.03,False
"[187506, 260414]",2,False,False,4871.98,False
"[769738, 769549]",2,False,False,24.05,False
"[733752, 732168, 733754]",3,False,False,90.8,False
"[852953, 851667, 853212, 853333]",4,False,False,422.56,False
"[750122, 750123, 748308]",3,False,False,273.12,False
"[475109, 475107, 472261]",3,False,False,209.02,False
"[177954, 178141]",2,False,False,15.06,False
"[693997, 706903]",2,False,False,2145.45,False
"[863225, 863350, 835567]",3,False,False,5238.6,False
"[546200, 546218, 539758, 546223]",4,False,False,471.25,False
"[495870, 499503]",2,False,False,234.33,False
"[371987, 387902]",2,False,False,732.36,False
"[29520, 50855]",2,False,False,3500.39,False
"[535890, 536110]",2,False,False,41.93,False
"[425328, 421582]",2,False,False,186.97,False
"[169717, 169693, 169719]",3,False,False,1.22,False
"[441041, 441042, 439940]",3,False,False,33.71,False
"[654565, 653997]",2,False,False,51.66,False
"[87573, 97454]",2,False,False,1173.9,False
"[675027, 683828]",2,False,False,1114.65,False
"[45868, 46021]",2,False,False,19.27,False
"[812698, 799629]",2,False,False,2216.62,False
"[655410, 655390]",2,False,False,1.02,False
"[844244, 846598]",2,False,False,461.08,False
"[305840, 302036]",2,False,False,199.13,False
"[449666, 466463]",2,False,False,1357.62,False
"[597355, 597133]",2,False,False,12.27,False
"[796837, 796854, 796855, 796856, 788893]",5,False,False,1159.02,False
"[380685, 389526]",2,False,False,482.67,False
"[53977, 55557]",2,False,False,300.96,False
"[684123, 575252, 682342]",3,False,False,11205.17,False
"[600784, 601847]",2,False,False,104.01,False
"[297017, 276219, 297021]",3,False,False,1173.67,False
"[456816, 358410, 456815]",3,False,False,5636.76,False
"[303380, 304207]",2,False,False,75.63,False
"[311980, 312086]",2,False,False,6.07,False
"[563529, 558844]",2,False,False,449.79,False
"[640293, 568815]",2,False,False,6934.35,False
"[367592, 344687]",2,False,False,1209.81,False
"[352440, 408986, 408982]",3,False,False,2945.03,False
"[662584, 659809, 662479]",3,False,False,343.57,False
"[45920, 41713]",2,False,False,674.23,False
"[496713, 496361]",2,False,False,19.13,False
"[382315, 389151]",2,False,False,361.02,False
"[194480, 193922]",2,False,False,24.32,False
"[325941, 310142, 307391]",3,False,False,1172.47,False
"[273800, 270229]",2,False,False,199.87,False
"[409097, 409017]",2,False,False,2.78,False
"[299612, 299613]",2,False,False,0.01,False
"[265922, 264970]",2,False,False,91.62,False
"[747648, 707626]",2,False,False,4629.0,False
"[476195, 400883]",2,False,False,5062.67,False
"[779953, 779947, 779951]",3,False,False,0.56,False
"[529746, 530668, 530669, 530246]",4,False,False,263.18,False
"[837296, 837298]",2,False,False,0.01,False
"[404640, 404641, 404639]",3,False,False,0.01,False
"[275275, 275579]",2,False,False,17.89,False
"[71240, 71241, 24075, 71238]",4,False,True,7939.99,True
"[127265, 127359]",2,False,False,6.99,False
"[749033, 747957]",2,False,False,141.52,False
"[202848, 187271]",2,False,False,1088.12,False
"[527736, 503083, 527734, 527735]",4,False,False,2207.01,False
"[699969, 698708, 698565, 698692]",4,False,False,186.14,False
"[739608, 740193, 740419, 643150]",4,False,False,11628.34,False
"[129716, 129719]",2,False,True,0.04,True
"[364340, 363789]",2,False,False,21.79,False
"[315513, 315978]",2,False,False,20.96,False
"[545766, 601959]",2,False,False,4920.48,False
"[565626, 565627]",2,False,False,0.08,False
"[380120, 378525]",2,False,False,47.61,False
"[15132, 15279]",2,False,False,45.38,False
"[364288, 363820]",2,False,False,19.77,False
"[665953, 671078]",2,False,False,675.97,False
"[334352, 298313, 334348]",3,False,False,2176.29,False
"[567177, 567147]",2,True,False,1.56,False
"[822107, 791095]",2,False,False,5241.26,False
"[438845, 438846, 438205]",3,False,False,59.92,False
"[256752, 256435]",2,False,False,7.06,False
"[556777, 563075]",2,False,False,578.81,False
"[180057, 180071]",2,False,False,0.59,False
"[573153, 540391]",2,False,False,2995.54,False
"[546784, 553207]",2,False,False,513.34,False
"[599362, 599237]",2,False,False,19.29,False
"[646032, 660068]",2,False,False,1369.75,False
"[392096, 391726]",2,False,False,27.62,False
"[851504, 853430]",2,False,False,455.9,False
"[611904, 591796]",2,False,False,1581.77,False
"[358048, 408827]",2,False,False,2667.07,False
"[843680, 804230, 843949, 843952, 843960]",5,False,False,7016.1,False
"[839332, 836935]",2,False,False,454.39,False
"[764312, 764313, 764314, 764158]",4,False,False,52.9,False
"[501452, 501820]",2,False,False,20.2,False
"[461704, 460499, 461702]",3,False,False,119.16,False
"[689638, 689607, 686794, 688176, 689137]",5,False,False,361.81,False
"[817674, 817478]",2,False,False,35.25,False
"[563625, 564750]",2,False,True,95.23,False
"[326044, 309447]",2,False,False,1082.26,False
"[593688, 593263]",2,False,False,58.41,False
"[30725, 30727]",2,False,False,0.2,False
"[819650, 837061, 837064, 851050, 824952]",5,False,False,5734.94,False
"[310138, 291823]",2,False,False,1095.76,False
"[448069, 448070, 448071]",3,False,False,0.02,False
"[418680, 418682, 418653]",3,False,False,2.07,False
"[355040, 354942]",2,False,False,0.42,False
"[855142, 854414]",2,False,False,144.44,False
"[332162, 332165, 310922]",3,False,True,1289.65,False
"[304732, 383167]",2,False,False,4249.85,False
"[600130, 600131, 598087, 649417, 600151]",5,False,False,5169.67,False
"[802643, 802452]",2,False,True,14.89,False
"[320065, 319668]",2,False,False,27.01,False
"[103187, 113293]",2,False,False,1079.41,False
"[779472, 777139, 779155, 778693]",4,False,False,337.77,False
"[682833, 682836, 679153]",3,False,False,490.19,False
"[81436, 99821]",2,False,False,2060.83,False
"[276329, 276202]",2,False,False,3.42,False
"[396641, 400348, 393886]",3,False,False,407.17,False
"[433097, 464974]",2,False,False,2201.67,False
"[826983, 826986, 826987, 826988, 826989]",5,False,True,0.0,True
"[151297, 150483]",2,False,False,47.51,False
"[541899, 533815]",2,False,False,550.22,False
"[137686, 133998]",2,False,False,360.73,False
"[221669, 217310]",2,False,False,328.56,False
"[298378, 298854]",2,False,False,21.24,False
"[223804, 231190]",2,False,False,480.33,False
"[293842, 303885]",2,False,False,596.62,False
"[453684, 452687]",2,False,False,52.19,False
"[860651, 857556]",2,False,False,552.91,False
"[63302, 63502]",2,False,False,16.06,False
"[106067, 113326]",2,False,False,770.99,False
"[251914, 251415]",2,False,False,24.32,False
"[10796, 10213]",2,False,False,248.61,False
"[348938, 355459, 379284]",3,False,False,1481.24,False
"[670177, 689853]",2,False,False,2469.65,False
"[160658, 183404]",2,False,False,1752.14,False
"[156609, 144146, 156606]",3,False,False,1272.6,False
"[19080, 19048]",2,False,False,244.01,False
"[435372, 430894]",2,False,False,214.0,False
"[807768, 807572]",2,False,False,47.96,False
"[705928, 705022]",2,False,False,140.99,False
"[540972, 647631]",2,False,False,9916.06,False
"[119635, 127147]",2,False,False,757.57,False
"[722667, 729231]",2,False,False,600.39,False
"[548616, 547281, 551340, 551335]",4,False,False,347.46,False
"[7360, 7359]",2,False,False,0.96,False
"[118867, 118876, 118781]",3,False,False,0.17,False
"[133963, 132102]",2,False,False,306.36,False
"[484418, 484419, 454319]",3,False,False,2444.82,False
"[58818, 58587]",2,False,False,23.82,False
"[854574, 854575]",2,False,False,1.31,False
"[210758, 221015]",2,False,False,713.59,False
"[810664, 811250]",2,False,False,105.8,False
"[2212, 2285]",2,False,False,112.55,False
"[748178, 726606]",2,False,False,2591.52,False
"[149064, 137301]",2,True,True,1358.08,False
"[458898, 459215]",2,False,False,65.65,False
"[98009, 92583]",2,False,False,684.46,False
"[776948, 659551]",2,False,False,15555.03,False
"[818325, 816071]",2,False,False,473.05,False
"[314810, 303085]",2,False,False,794.64,False
"[240840, 237100, 240839]",3,False,False,331.13,False
"[158232, 180149]",2,False,False,1707.34,False
"[362257, 361138]",2,False,False,76.1,False
"[192703, 192687]",2,True,False,0.5,False
"[275736, 275737, 275735]",3,False,False,0.0,False
"[109724, 113878]",2,False,False,448.3,False
"[436060, 436389]",2,False,False,18.36,False
"[207443, 200827]",2,False,False,454.16,False
"[265738, 261277]",2,False,False,430.59,False
"[550896, 542616]",2,False,False,658.46,False
"[36634, 38397, 34239]",3,False,False,701.86,False
"[673607, 673609, 673610, 673611, 673612, 673367]",6,False,False,20.85,False
"[688112, 688378]",2,False,False,70.33,False
"[26178, 27375]",2,False,False,451.12,False
"[306728, 306957]",2,False,False,42.27,False
"[707137, 712442, 712443, 712444]",4,False,False,696.75,False
"[805413, 805415, 805418, 805420, 805423, 805425, 805427, 805430]",8,False,False,0.28,False
"[581248, 622507]",2,False,False,3537.74,False
"[679138, 805283, 809669, 810406, 806696]",5,False,False,18138.67,False
"[441034, 440706]",2,False,False,17.07,False
"[16760, 16028, 16304]",3,False,False,206.42,False
"[183674, 182125]",2,False,False,91.33,False
"[251752, 221508]",2,False,False,2004.66,False
"[604346, 604379, 604380, 604381]",4,False,False,2.63,False
"[290317, 263991]",2,False,False,1518.23,False
"[481312, 481313, 481094]",3,False,False,8.45,False
"[576488, 664847]",2,False,False,8590.69,False
"[380130, 377946]",2,False,False,64.7,False
"[749592, 749593, 737686]",3,False,False,1694.5,False
"[406744, 394917]",2,False,False,642.81,False
"[659104, 653795, 654441, 659102, 659103]",5,False,False,624.08,False
"[837234, 858389]",2,False,False,3880.99,False
"[343347, 314092, 317135]",3,False,False,1664.57,False
"[801075, 807587]",2,False,False,1247.33,False
"[376332, 377094]",2,False,False,11.4,False
"[296576, 296577, 284088, 296575]",4,False,False,676.34,False
"[625859, 627069]",2,False,False,121.09,False
"[355825, 355530]",2,False,False,18.62,False
"[343613, 350518]",2,False,False,382.63,False
"[336592, 336747]",2,False,False,8.86,False
"[553448, 545782]",2,False,False,581.91,False
"[827966, 828095]",2,False,False,0.01,False
"[413514, 389206, 389207]",3,False,False,1483.35,False
"[13496, 13479]",2,False,False,2.33,False
"[460980, 460943]",2,False,False,0.42,False
"[691953, 691922, 691923, 689468]",4,False,False,269.51,False
"[665340, 661718]",2,False,False,406.77,False
"[709956, 709997, 709998, 710000, 710001]",5,False,False,3.1,False
"[284444, 271557]",2,False,False,791.83,False
"[740252, 740685]",2,False,False,96.3,False
"[844608, 844609, 830949]",3,False,False,2358.18,False
"[847969, 846243]",2,False,False,274.12,False
"[784208, 715586]",2,False,False,8862.56,False
"[382057, 391797]",2,False,False,639.47,False
