is_cross,is_cross_service,lag
False,False,1146.21
False,False,571.97
False,False,14.05
False,False,18.36
False,False,652.8
False,False,534.47
False,False,0.01
False,False,547.6
False,False,611.36
False,False,15448.92
False,False,1026.93
False,False,643.36
False,False,125.43
False,False,164.35
False,False,26187.53
False,False,93.55
False,False,64.14
False,False,960.64
False,False,65.58
False,False,2406.57
False,False,24.11
False,False,49.31
False,False,1.81
False,False,167.81
False,False,214.16
False,False,48.44
False,False,17.33
False,False,48.68
False,False,2215.39
False,False,27.89
False,False,3.6
False,False,1511.41
False,False,0.04
False,False,106.25
False,False,43.19
False,False,39.13
False,False,607.53
False,False,185.01
False,False,20.36
False,False,4197.85
False,False,11.61
False,False,310.69
False,False,0.11
False,False,310.74
False,False,530.18
False,False,703.27
False,False,0.07
False,False,861.78
False,False,5613.83
False,False,438.96
False,False,3362.28
False,False,171.42
False,False,1457.53
False,False,38.49
False,False,100.28
False,False,0.27
False,False,23.19
False,False,1368.13
False,False,25.37
False,False,73.63
False,False,378.35
False,False,23.79
False,False,883.59
False,False,18.36
False,False,0.04
False,False,671.57
False,False,135.32
False,False,4.91
False,False,169.27
False,False,803.75
False,False,364.0
False,False,165.2
False,False,356.17
False,False,2.99
False,False,26.95
False,False,18.33
False,False,258.32
False,False,169.2
False,False,173.02
False,False,135.91
False,False,2111.62
False,False,1781.91
False,False,26.05
False,False,138.94
False,False,52.32
False,False,3483.92
False,False,2.95
False,False,60.59
False,False,109.14
False,False,425.6
False,False,41.99
False,False,345.17
False,False,73.15
False,False,317.2
False,False,505.87
False,False,83.82
False,False,86.6
False,False,461.75
False,False,2568.38
False,False,433.86
True,True,692.88
False,False,159.58
False,False,1861.43
False,False,231.2
False,False,1855.23
False,False,171.39
False,False,503.46
False,False,165.46
False,False,62.94
False,False,95.43
False,False,1672.77
False,False,5072.61
False,False,2040.14
False,False,67.01
False,False,22.33
False,False,329.62
False,False,861.58
False,False,201.45
False,False,35.29
False,False,162.82
False,False,83.74
False,False,333.04
False,False,236.96
False,False,1339.48
False,False,611.78
False,False,1.49
False,False,82.78
False,False,0.3
False,False,1993.12
False,False,657.43
False,False,167.95
False,False,1873.36
False,False,42.28
False,False,95.31
False,False,21.02
False,False,190.35
False,False,105.28
False,False,287.97
False,False,1219.96
False,False,29.03
False,False,4.25
True,False,41.54
False,False,129.0
False,False,1537.21
True,True,121.94
False,False,1433.45
True,False,1702.87
False,False,1956.83
False,False,691.17
False,False,218.19
False,False,168.8
False,False,613.46
True,False,719.69
False,False,3639.64
False,False,22.03
False,False,6644.59
False,False,1939.63
False,False,192.61
False,False,5180.34
False,False,33.99
False,False,121.51
False,False,0.54
False,False,114.08
False,False,137.46
False,False,5415.05
False,False,27.37
False,False,105.68
False,False,1371.77
False,False,2713.92
True,False,166.88
False,False,1.1
False,False,0.02
False,False,52.89
False,False,1292.46
False,False,19.14
False,False,178.16
False,False,230.62
True,False,199.33
False,False,7338.12
False,False,270.91
False,False,129.66
False,False,1472.05
False,False,75.9
False,False,45.65
False,False,5.17
False,False,617.65
False,False,4510.44
False,False,1377.91
False,False,6353.56
False,False,360.93
False,False,814.47
False,False,145.0
False,False,2.57
False,False,185.3
False,False,0.08
False,False,599.96
False,False,2515.84
False,False,5848.3
True,False,143.8
False,False,12.93
False,False,445.65
False,False,9171.14
False,False,95.45
False,False,39.42
False,False,213.25
False,False,0.47
False,False,1.1
False,False,606.63
False,False,310.69
False,False,697.18
False,False,333.5
False,False,25.49
False,False,24.03
False,False,2897.66
False,False,194.52
False,False,323.65
False,False,994.08
False,False,382.34
False,False,313.19
False,False,20.95
False,False,81.74
False,False,329.57
False,False,52.87
False,False,113.2
False,False,161.16
False,False,37.05
False,False,9.06
False,False,789.25
False,False,224.4
True,True,0.29
False,False,187.57
False,False,256.04
False,False,1618.4
False,False,212.02
False,False,244.05
False,False,135.1
False,False,358.61
False,False,16.04
False,False,4375.1
False,False,270.18
False,False,2498.34
False,False,1820.93
False,False,0.04
False,False,563.88
False,False,62.99
False,False,167.55
False,False,839.03
False,False,43.62
False,False,86.73
False,False,23.6
False,False,14.31
False,False,25.87
False,False,5.22
False,False,16.65
False,False,190.07
False,False,28.22
False,False,0.06
False,False,27.97
False,False,1344.6
False,False,116.89
False,False,140.75
False,False,2.82
False,False,2930.48
False,False,0.04
False,False,8.83
False,False,692.27
False,False,7172.77
False,False,534.72
False,False,113.99
False,False,1867.55
False,False,0.05
False,False,99.07
False,False,159.12
False,False,4.23
False,False,48.01
False,False,3.21
False,False,45.71
False,False,88.25
False,False,29.99
False,False,1216.15
False,False,1546.46
False,False,0.02
False,False,2.01
False,False,42.67
False,False,6449.47
False,False,306.02
False,False,609.81
False,False,112.56
False,False,0.04
False,False,69.43
False,False,0.42
False,False,892.91
False,False,1141.01
False,False,15.69
False,False,1232.62
False,False,1771.37
False,False,51.4
False,False,413.55
False,False,0.55
False,False,693.68
False,False,3478.35
False,False,26.74
False,False,1176.16
False,False,0.07
False,False,335.88
False,False,2188.42
False,False,37.78
False,False,234.33
False,False,67.69
False,False,73.9
False,False,72.93
False,False,1.81
False,False,341.31
False,False,1.03
False,False,275.66
False,False,5760.02
False,False,388.38
False,False,163.64
True,False,187.07
False,False,65.56
False,False,16.77
False,False,814.3
False,False,25.05
False,False,197.72
False,False,169.53
False,False,101.77
False,False,847.04
False,False,22.19
False,False,13.12
False,False,3881.18
False,False,618.69
False,False,212.61
False,False,12219.36
False,False,175.76
True,False,334.11
False,False,44.4
False,False,0.01
False,False,1725.73
False,False,1.65
False,False,1419.36
False,False,507.83
False,False,0.06
False,False,0.04
False,False,622.02
False,False,72.67
False,False,18.66
False,False,332.15
False,False,196.88
False,False,18.32
False,False,391.21
False,False,6775.39
False,False,73.68
True,True,168.14
True,True,503.27
False,False,18.0
False,False,19.89
False,False,291.45
False,False,13470.65
False,False,343.38
False,False,59.47
False,False,23.68
False,False,381.37
False,False,21.04
False,False,264.02
False,False,26.32
True,False,743.55
False,False,233.96
False,False,4.62
False,False,236.1
False,False,1400.74
False,False,59.04
False,False,328.03
False,False,77.01
False,False,49.2
False,False,15.47
False,False,165.45
False,False,30.87
False,False,1588.54
False,False,6.72
False,False,98.88
False,False,2397.05
False,False,2979.37
False,False,3529.36
False,False,39.14
False,False,6332.17
False,False,295.96
False,False,52.86
False,False,672.81
False,False,1559.28
False,False,21.21
False,False,127.33
False,False,2540.02
False,False,162.71
False,False,279.99
False,False,592.04
False,False,732.06
False,False,14457.92
False,False,2107.71
True,True,0.0
False,False,376.72
False,False,24.66
False,False,47.25
False,False,110.26
False,False,54.42
False,False,147.21
False,False,2899.02
False,False,1343.55
False,False,82.26
False,False,19.52
False,False,5324.33
False,False,14.56
False,False,3114.57
False,False,19.29
False,False,70.21
False,False,6792.75
False,False,59.44
False,False,357.65
False,False,88.59
False,False,4938.82
False,False,20.48
False,False,2829.13
False,False,20.99
False,False,124.64
False,False,627.88
False,False,704.22
False,False,3677.1
False,False,316.26
False,False,81.04
False,False,1012.59
False,False,6576.93
False,False,0.32
False,False,2977.4
False,False,5.33
False,False,238.12
False,False,95.38
False,False,327.98
False,False,168.58
False,False,333.2
False,False,503.15
False,False,1368.55
False,False,26.57
False,False,869.05
False,False,1847.88
False,False,8.71
False,False,8654.91
False,False,38.76
False,False,0.15
False,False,5.22
False,False,0.43
False,False,1068.92
False,False,455.22
True,False,139.46
False,False,807.46
False,False,1249.89
False,False,73.41
False,False,0.02
False,False,189.03
False,False,172.15
False,False,8.68
False,False,2042.38
False,False,206.54
False,False,265.84
False,False,41.73
False,False,3.7
False,False,1650.1
True,False,17.32
False,False,1.6
False,False,861.39
False,False,0.01
False,False,494.99
False,False,1.09
False,False,1987.66
False,False,716.28
False,False,1637.79
False,False,77.35
False,False,389.7
False,False,18.02
False,False,309.5
False,False,19.34
False,False,379.35
False,False,610.92
False,False,247.07
False,False,2810.06
False,False,1268.69
False,False,3018.15
False,False,675.51
False,False,0.25
False,False,143.8
False,False,6.21
False,False,496.47
False,False,9907.52
False,False,238.0
False,False,34.76
False,False,3159.9
True,False,357.63
False,False,0.08
False,False,1001.14
False,False,23.8
True,False,281.95
False,False,38.89
False,False,620.37
False,False,112.97
False,False,711.83
False,False,982.03
False,False,96.3
False,False,1276.45
False,False,10246.19
False,False,2470.78
False,False,1.68
False,False,326.45
False,False,528.66
False,False,24.64
False,False,117.43
False,False,16.82
True,True,1097.3
False,False,1986.7
False,False,1945.43
False,False,130.23
False,False,8249.04
False,False,1959.0
False,False,253.1
False,False,36.53
False,False,839.53
False,False,25.94
False,False,4732.48
False,False,392.34
False,False,1.98
False,False,614.88
False,False,9.79
False,False,2314.21
False,False,46.56
False,False,4365.07
False,False,0.03
False,False,141.29
False,False,1293.35
False,False,0.01
False,False,779.87
False,False,1.74
False,False,191.83
False,False,334.34
False,False,5.07
False,False,428.15
False,False,268.52
False,False,1671.64
False,False,1249.85
False,False,43.16
False,False,6.91
False,False,49.1
False,False,1723.75
False,False,623.44
False,False,3872.77
False,False,519.46
False,False,144.56
False,False,2592.21
False,False,165.15
False,False,886.85
False,False,5239.2
False,False,695.87
False,False,67.35
False,False,3379.87
False,False,72.62
True,True,22.81
False,False,25.09
False,False,46.21
False,False,19.54
False,False,482.85
False,False,17.53
False,False,0.07
False,False,46.33
False,False,118.94
False,False,13.04
False,False,188.77
False,False,867.06
False,False,658.18
False,False,188.6
False,False,0.24
False,False,26.86
False,False,462.06
False,False,4513.6
False,False,334.13
False,False,133.82
False,False,4489.61
False,False,10802.65
False,False,53.22
False,False,77.39
False,False,20.1
False,False,298.63
False,False,9334.14
False,False,1054.49
False,False,0.01
False,False,1341.16
False,False,819.92
False,False,89.89
False,False,1413.88
False,False,0.01
False,False,2206.02
False,False,119.6
False,False,0.03
False,False,404.39
False,False,1487.98
False,False,21.67
False,False,363.36
False,False,0.04
False,False,406.81
False,False,579.0
False,False,42.49
False,False,2675.56
False,False,1.97
False,False,119.3
False,False,293.37
False,False,17.69
False,False,2496.13
False,False,308.7
False,False,1871.26
False,False,6.93
False,False,4152.16
False,False,72.35
False,False,83.23
False,False,21.98
False,False,221.53
False,False,68.73
False,False,0.1
False,False,1648.13
False,False,283.25
False,False,310.72
False,False,58.48
False,False,137.24
False,False,4100.12
False,False,34.74
False,False,14.75
False,False,0.43
False,False,862.91
False,False,125.13
False,False,3775.03
False,False,866.42
False,False,67.39
False,False,141.67
False,False,2851.19
False,False,73.38
False,False,738.85
False,False,6851.68
False,False,2353.62
False,False,430.61
False,False,168.61
False,False,14.85
False,False,6.81
False,False,131.68
False,False,24.5
False,False,2521.71
False,False,22.01
False,False,690.93
False,False,354.84
False,False,30.34
False,False,1241.88
False,False,647.69
False,False,23.79
False,False,3793.56
False,False,169.16
False,False,49.55
False,False,99.41
True,False,687.77
False,False,10.03
False,False,0.02
False,False,1217.75
False,False,387.43
False,False,24.43
False,False,234.22
False,False,13.37
False,False,213.95
False,False,335.03
False,False,212.74
False,False,26.07
False,False,549.58
False,False,1319.64
False,False,445.25
False,False,7690.45
False,False,1.0
False,False,451.02
False,False,215.11
False,False,0.89
False,False,117.47
False,False,17.08
False,False,195.73
False,False,16968.41
False,False,188.18
False,False,92.82
False,False,71.09
False,False,21.3
False,False,1776.1
False,False,1512.46
False,False,1.14
False,False,16.7
False,False,21.04
False,False,27.65
False,False,0.05
False,False,5.63
False,False,24.43
False,False,61.2
False,False,1.03
False,False,141.04
False,False,10538.94
False,False,255.29
False,False,72.57
False,False,519.71
False,False,0.02
False,False,888.87
False,False,39.56
False,False,3303.23
False,False,193.9
False,False,74.2
False,False,1697.34
False,False,1.56
False,False,18.02
False,False,1123.12
False,False,14.57
False,False,20.74
False,False,2.98
False,False,23.56
False,False,12.8
False,False,2685.81
False,False,294.51
False,False,765.99
False,False,144.23
False,False,1.96
False,False,3.5
False,False,0.12
