Source,Target
361468,361438
574139,571400
659073,658759
659073,659074
662137,661746
661581,661501
652991,657793
647931,644526
514360,523540
661949,647467
661952,647467
647896,647467
661541,661542
659960,660723
659398,660763
660174,660175
661281,660175
661283,660175
661284,660175
625010,657454
639096,639992
661136,661220
661299,661221
661136,661221
650626,650627
662137,661340
526885,533017
620579,620598
610934,620598
641886,642322
641886,641893
661598,661482
661262,661263
660357,660358
655157,655160
660497,660499
660726,660497
661136,661229
652629,651580
641004,641005
647840,647856
645653,647856
648551,647856
648593,647856
661136,661299
657959,656398
658848,658849
658848,661108
658848,661110
662137,659467
661136,661226
661136,661218
661136,661211
661136,661214
661136,661197
661136,661201
661136,661206
661136,661215
661136,661217
661136,661222
661136,661216
661136,661230
661136,661227
661136,661228
661136,661224
661136,661231
661136,661225
661136,661143
583413,659257
660613,660351
660826,660827
660434,660446
660435,660446
660436,660446
660437,660446
660438,660446
660439,660446
660440,660446
658848,652144
662107,616407
659936,616407
659869,616407
659869,645834
660562,659960
657989,660725
658072,658073
659975,659976
660938,635860
660383,660396
660395,660396
660383,660395
655573,655575
658557,658403
606398,609743
610349,609743
660436,660438
660440,660438
660437,660438
660554,660546
660440,660436
659398,658927
659938,659711
659921,659711
659869,659711
656294,656295
656657,656658
525182,502943
527482,502943
502941,502943
502940,502943
533058,502943
651425,651206
651713,651206
660060,659571
659936,659714
659869,659714
657541,658745
660336,660255
660336,660342
636159,635664
658549,658400
660329,660335
660334,660335
641878,657940
638666,642527
651202,651212
620348,620349
660329,660334
650372,649672
662107,660166
659931,659936
659931,659933
518450,525711
659931,659935
659931,659934
659931,660141
659971,659930
580481,580482
657918,659498
657919,659498
659961,659963
658398,658445
660009,660129
657653,658918
653453,655357
657918,657919
660060,660036
659917,659918
649473,655711
659707,659709
655523,655577
655502,655577
659936,660017
641878,657929
651552,660093
655424,655427
649633,649632
651552,651777
617809,555398
659294,659216
659914,659915
659912,659913
625131,625060
658081,658085
640207,640209
659694,659696
658081,658084
637841,633610
659735,659728
657713,657701
657547,657552
659355,659156
647867,648255
641878,657927
658398,658431
463014,458172
658398,658435
658398,658434
641878,657926
641878,657928
641878,657922
641878,657925
658398,658406
641878,657924
641878,657923
659365,659340
645073,644948
658398,658443
658398,658433
658546,658381
653687,653676
656489,653676
641021,635139
655424,655425
657398,658208
657398,658209
657398,657416
657398,658217
658978,659139
658176,657398
659064,658376
583413,582929
658680,658682
658681,658682
658685,658682
511983,579275
658978,657441
658494,658892
658495,658892
658877,652846
659070,659072
564440,659070
564440,578743
648662,648659
591657,633579
652017,652962
654301,654309
654301,654305
654309,654305
654301,654307
641878,657933
658493,658495
658493,658494
659707,645831
656671,656670
634322,636263
634317,636263
656937,657858
657771,657811
658641,658640
656286,656287
641878,657932
641878,657941
631946,576873
345934,576873
641878,657935
658140,658141
590175,589736
588451,589736
588451,589734
656047,656286
654573,655136
654575,655136
654576,655136
654578,655136
655156,655136
658289,658313
654574,654580
655146,654580
655149,654580
655150,654580
655153,654580
655161,654580
655162,654580
655163,654580
655164,654580
656702,656703
658295,658299
658298,658295
658238,657770
659931,658298
658286,658289
656639,657998
656967,655661
446136,513081
427970,513081
651629,651907
657541,657430
657816,657833
639331,657579
656639,655901
657579,657836
657831,657744
653978,653970
639331,657577
659936,657834
653685,653689
658286,656891
657117,656891
657827,656891
659850,644929
639331,657575
659931,656599
658327,657827
657579,637527
656999,657001
657589,657590
639331,637224
654934,655850
655642,656696
522555,490976
616163,608759
603229,653038
649669,649803
655635,655642
656289,652997
656514,652997
656518,652997
652052,649987
652064,649987
652098,649987
652589,649987
657074,657077
615688,615977
618932,618933
648413,647597
656667,656736
659931,656995
653140,651627
583518,583521
581331,579653
640133,640138
647375,644830
693442,617393
656641,656642
656641,656644
635141,635150
656106,656143
656106,656137
656106,656139
656106,656118
656641,655925
656106,656128
656442,656451
634322,638768
656442,656244
570822,656256
653682,651999
653907,651999
651999,656241
466033,382456
653724,653726
656106,656124
636886,656040
636886,655847
651501,651491
652050,652052
654466,654468
656106,656142
656106,656134
656106,656135
656106,656117
652050,652589
652050,652064
652050,652098
656106,656121
656106,656133
656106,656136
656106,656144
641744,656249
656106,656119
656106,656138
656106,656122
653837,654944
656106,656129
656106,656126
656106,656141
656106,656132
656106,656140
656106,656127
656106,656123
656106,656131
656106,656125
641918,641923
656106,656130
656106,656101
656106,656120
652959,655482
655481,655482
655454,655179
651286,655481
465107,465110
652959,651239
651287,651239
651286,651287
650965,650481
651281,651286
635141,635149
636886,636889
655170,638657
653673,655813
630695,630694
642812,630694
650263,655652
655233,655234
655200,655203
655273,653806
654233,654056
653673,653672
652919,652920
652918,652920
655105,654808
652805,653089
653625,653627
624140,624448
649312,649315
649669,649804
653409,652574
653410,652574
610977,623465
650281,655134
650263,650281
649669,649795
649615,649617
527855,527858
539993,540001
655157,655159
655158,655159
651175,651177
653453,653347
654648,614505
652106,654449
652804,652810
634037,649189
649070,649071
624335,630644
654571,654574
650263,651904
653784,654635
653223,653293
653784,653407
653988,653981
663039,653820
663039,653740
653375,653437
649070,649072
649954,649070
652106,652142
653133,653150
653820,653830
652724,652728
654330,654325
654331,654325
654399,654325
651999,654399
651999,654331
651999,654330
635838,636171
635841,636171
643206,643193
653836,653839
653988,654006
651327,652958
653732,653476
459483,452650
459483,430839
408964,427565
406707,427565
587168,587169
587165,587168
587107,587110
587110,587113
487578,487561
653585,653587
652094,652063
651327,651317
541766,591673
653140,653142
649669,649805
642883,649159
574388,651110
653724,651577
603229,652705
652186,652187
652124,652125
653164,653135
652339,652370
652407,652370
652408,652370
652339,652360
653058,652360
652186,652191
652187,652191
667424,639423
654448,652106
652321,652337
652369,653059
652339,652346
652339,652344
652339,652352
652339,652349
652339,652348
652339,652347
652320,652330
652321,652330
652321,652328
652321,652329
652321,652324
652321,652325
652321,652326
652321,652333
652321,652323
652321,652322
652321,652327
652320,652327
652369,652179
652339,652321
652319,652321
652320,652321
652339,652695
652339,652358
652362,652363
652362,652365
652339,652366
652339,652345
652339,652355
652339,652353
652339,652354
652362,652364
652339,652351
652339,652341
652339,652356
652339,652343
652339,652350
652339,652342
652339,652359
652339,652340
647955,651201
647955,651205
652367,652369
652310,652339
652309,652339
652336,652339
652311,652339
652312,652339
652318,652339
652313,652339
652317,652339
652316,652339
652314,652339
652315,652339
16273,602629
598334,584601
637935,624751
521194,521193
539278,539281
649669,651943
651726,651728
651649,652361
652339,651025
652038,652042
579582,577786
651254,615596
652032,652038
651492,652046
645071,645072
610977,620533
652367,652075
652362,651022
652362,651039
652362,651043
651649,651047
652339,651037
653058,651037
652339,651041
652339,650996
652339,651013
652339,651033
652339,651030
652339,651014
652339,650543
652339,651038
652339,651035
652339,650544
652339,650540
652339,650541
652339,650545
652339,651023
652339,650542
652339,651046
652339,651044
652339,651017
652339,651042
652310,650485
652309,650485
652336,650485
652311,650485
652312,650485
652318,650485
652313,650485
652317,650485
652316,650485
652314,650485
652315,650485
652321,650539
652321,650562
652321,650537
652321,650538
652321,650587
652321,650546
652321,650530
652321,650532
652321,650549
652321,650547
652321,650548
650934,650533
652248,625213
652248,650278
652248,651228
652248,651227
548285,534196
594776,593362
602940,592753
619343,608433
652175,652176
652165,652176
652171,652176
384559,426408
650413,650477
652073,652074
603229,570713
604824,642077
483848,484294
620958,631051
648564,564207
651141,651749
651141,651727
651141,651142
649597,649598
650186,651178
647836,648761
651718,651720
651692,651720
651278,647693
647261,651190
651510,651213
651561,651586
652364,651586
652365,651586
652361,651586
647962,647964
651027,651031
647962,647963
650921,651221
650921,651198
650921,651224
647640,651189
649508,650947
648843,648881
650011,650883
650011,650882
649673,644403
650011,650886
650011,650887
650011,650885
650591,650585
649067,649196
649669,649794
570627,570841
643625,649358
650186,650073
579750,578393
504888,502886
647955,648310
649577,649553
649335,641343
648134,641343
649669,649799
650956,650934
647818,646651
649243,648972
648562,648564
649653,649577
649673,649645
604298,650837
649242,640033
649538,649242
507809,510410
485090,485091
649477,649479
650631,650632
647667,647665
638999,639900
19157,650383
648153,650266
649669,649797
577667,577293
450431,473921
575961,576315
471057,372374
301172,296771
622290,649970
649669,649796
483268,484295
649630,649656
649454,649656
650043,649656
648429,648733
649397,648583
649442,648583
651627,600843
653141,600843
615425,601433
649541,649876
648110,648111
649541,649270
648678,648680
638323,636813
639847,639849
649460,638323
653140,611979
624423,626178
630769,649613
630769,631250
649459,649460
565087,565086
648899,649459
649265,648725
649291,649292
573039,573824
649283,649285
643625,643887
634428,632469
521145,522370
615568,635182
648951,649047
634383,636270
632754,630374
647867,647903
642883,648789
648735,648737
643013,643542
643555,643628
643421,643628
643435,648501
643662,599869
643625,648829
386251,387703
644699,644700
648187,648349
647898,648112
647840,648509
648502,648509
648551,648509
648579,648509
648793,648509
643625,643630
647840,648598
648502,648598
648551,648598
648741,648598
643616,645653
648556,648566
648724,648566
647840,648515
647921,648515
648502,648515
648551,648515
648477,648515
648710,648515
647840,647851
647921,647851
648502,647851
648115,647851
648215,647851
648551,647851
648477,647851
648710,647851
647840,648513
647921,648513
648502,648513
648551,648513
648477,648513
648710,648513
647840,648514
647921,648514
648502,648514
648551,648514
648477,648514
648710,648514
647858,648489
555034,556265
619067,619068
634364,633363
634363,633362
625397,625398
633639,619930
642883,641794
647840,648104
648502,648104
648234,648104
648551,648104
647840,648563
648551,648563
648477,648556
647840,648512
648502,648512
648551,648512
648575,648512
647840,647842
648502,647842
648551,647842
647840,648595
648502,648595
648551,648595
642420,643267
648502,648506
648551,648506
648575,648506
648551,648398
648502,648183
648551,648183
647858,648491
647858,648492
647858,648490
648582,648586
647840,648600
648502,648600
648551,648600
641886,642015
647840,647844
648502,647844
648551,647844
647840,647848
648502,647848
648551,647848
647840,648584
648502,648584
648551,648584
647840,647843
648502,647843
648551,647843
647840,648580
648502,648580
648551,648580
647840,648597
648502,648597
648551,648597
647840,648581
648502,648581
648551,648581
647840,647847
648502,647847
648551,647847
648502,647862
648551,647862
647840,648599
648502,648599
648551,648599
647840,648108
648502,648108
648551,648108
647840,648106
648502,648106
648551,648106
648534,648536
648418,648413
647867,647915
647858,647762
648135,641713
648122,648125
648358,647719
638581,638656
645183,644781
648187,648346
648043,648045
648187,648350
648187,647644
648169,648171
647833,647837
647830,647837
647835,647837
647838,647837
574231,574170
645867,645887
647841,647857
647850,647857
643625,648109
644562,647740
643625,644288
643198,648098
645186,647571
643198,643210
644816,647782
645292,645186
639096,647270
647813,647838
642842,641458
639096,639990
641712,644515
645532,645524
634004,634005
644703,644708
644703,644707
