Path,length,all_abandoned,is_cross,lag,is_cross_service,Path_merged,length_merged
"[342324, 344222]",2,False,Cross,114.9,Cross,"[344222, 342324]",2
"[343872, 343925]",2,False,Cross,1.79,Same,"[343925, 343872]",2
"[342432, 342436, 342437, 343071]",4,False,Cross,23.5,Cross,"[343071, 342437, 342436, 342432]",4
"[331916, 331374]",2,False,Cross,75.22,Cross,"[331916, 331374]",2
"[275266, 274885, 276903]",3,False,Same,18.51,Same,"[274885, 275266]",2
"[346012, 323446, 323455]",3,False,Cross,0.33,Same,"[323446, 323455]",2
"[328525, 328495]",2,False,Cross,2.0,Same,"[328495, 328525]",2
"[382528, 294787, 299381]",3,False,Cross,4819.98,Cross,"[382528, 294787, 299381]",3
"[335401, 335397]",2,False,Cross,0.27,Cross,"[335397, 335401]",2
"[339552, 332151]",2,False,Cross,407.57,Cross,"[339552, 332151]",2
"[206144, 258596]",2,False,Cross,3407.39,Same,"[258596, 206144]",2
"[327556, 342935]",2,False,Same,869.95,Same,"[327556, 342935]",2
"[343617, 342146, 342147, 342126]",4,False,Cross,0.75,Cross,"[342146, 342147, 342126]",3
"[340448, 340444]",2,False,Cross,0.1,Same,"[340448, 340444]",2
"[343033, 343339]",2,False,Cross,47.63,Cross,"[343033, 343339]",2
"[340408, 342876]",2,False,Cross,95.56,Cross,"[340408, 342876]",2
"[340488, 340489, 340954, 340494]",4,False,Cross,20.21,Cross,"[340954, 340489, 340488, 340494]",4
"[341197, 341102, 341191]",3,False,Cross,4.28,Cross,"[341191, 341102, 341197]",3
"[314289, 307346, 321195]",3,False,Same,891.33,Same,"[307346, 321195, 314289]",3
"[316566, 313791]",2,False,Cross,221.21,Same,"[313791, 316566]",2
"[339690, 339628]",2,False,Cross,0.69,Cross,"[339690, 339628]",2
"[324154, 331259]",2,False,Cross,375.64,Cross,"[324154, 331259]",2
"[342397, 341639]",2,False,Cross,28.72,Same,"[342397, 341639]",2
"[330970, 327206]",2,False,Cross,209.09,Same,"[327206, 330970]",2
"[348096, 298918, 299399, 313865, 309515, 254993, 309587, 357844, 309530, 282555]",10,False,Cross,6110.08,Cross,"[357844, 348096, 309515, 309530, 309587, 313865, 298918, 299399, 282555, 254993]",10
"[342289, 341508, 341509]",3,False,Cross,28.13,Cross,"[341509, 342289, 341508]",3
"[337011, 342068]",2,False,Same,243.87,Same,"[342068, 337011]",2
"[329504, 323431]",2,False,Cross,335.94,Same,"[323431, 329504]",2
"[339832, 339835, 307075, 325143]",4,False,Same,1955.38,Same,"[339832, 339835, 325143, 307075]",4
"[340904, 341060]",2,False,Same,3.87,Same,"[340904, 341060]",2
"[340547, 340548]",2,False,Cross,0.06,Same,"[340548, 340547]",2
"[332936, 339304, 340949]",3,False,Same,476.1,Same,"[340949, 339304, 332936]",3
"[340929, 340930]",2,False,Same,0.06,Same,"[340930, 340929]",2
"[252752, 289125, 289142]",3,False,Cross,2279.72,Cross,"[289142, 252752, 289125]",3
"[333369, 332866]",2,False,Cross,22.84,Cross,"[333369, 332866]",2
"[293520, 285852]",2,False,Same,401.0,Same,"[293520, 285852]",2
"[312489, 320961]",2,False,Cross,503.58,Same,"[320961, 312489]",2
"[319970, 319971, 319972, 339627, 317901, 339640, 339641, 339642]",8,False,Cross,1231.45,Same,"[339640, 339641, 339642, 339627, 319971, 319970, 319972, 317901]",8
"[327109, 325926]",2,False,Cross,48.19,Same,"[327109, 325926]",2
"[340301, 318413]",2,False,Cross,1280.53,Same,"[318413, 340301]",2
"[322656, 311109, 315496, 315499, 319183, 316662, 317751, 315545, 317082, 325436]",10,False,Cross,427.28,Cross,"[316662, 319183, 317082, 315545, 315496, 322656]",6
"[331246, 331247]",2,False,Cross,0.02,Same,"[331247, 331246]",2
"[289032, 289029]",2,False,Cross,0.43,Same,"[289032, 289029]",2
"[338477, 338263]",2,False,Cross,4.8,Same,"[338477, 338263]",2
"[339544, 338315]",2,False,Cross,45.9,Same,"[338315, 339544]",2
"[290014, 290070]",2,False,Cross,1.92,Cross,"[290070, 290014]",2
"[339026, 321411, 333356, 327095]",4,False,Cross,1013.89,Same,"[327095, 339026, 321411]",3
"[338064, 338071]",2,False,Same,0.13,Same,"[338064, 338071]",2
"[329715, 324125]",2,False,Cross,312.53,Same,"[324125, 329715]",2
"[317216, 247296, 321961]",3,False,Cross,241.82,Cross,"[321961, 317216]",2
"[315475, 315484, 315493]",3,False,Cross,0.65,Same,"[315493, 315484, 315475]",3
"[337209, 337210]",2,False,Cross,0.03,Cross,"[337210, 337209]",2
"[335841, 334903]",2,False,Cross,45.8,Cross,"[334903, 335841]",2
"[300200, 335376, 326321, 326320, 326036, 322612, 319582]",7,False,Cross,2148.23,Cross,"[326036, 322612, 335376, 300200, 319582]",5
"[339199, 339215]",2,False,Cross,0.59,Cross,"[339215, 339199]",2
"[286547, 282911]",2,False,Cross,204.01,Same,"[282911, 286547]",2
"[338848, 338585]",2,False,Same,11.68,Same,"[338848, 338585]",2
"[337585, 338366]",2,False,Cross,29.92,Cross,"[337585, 338366]",2
"[335846, 335311]",2,False,Cross,26.64,Same,"[335846, 335311]",2
"[333531, 336709]",2,False,Same,192.66,Same,"[336709, 333531]",2
"[338912, 338910]",2,False,Cross,0.13,Cross,"[338912, 338910]",2
"[328770, 274407]",2,False,Cross,3205.39,Same,"[328770, 274407]",2
"[333387, 333319]",2,False,Cross,2.07,Same,"[333387, 333319]",2
"[337254, 338806]",2,False,Cross,67.17,Cross,"[338806, 337254]",2
"[337613, 332894]",2,False,Same,306.85,Same,"[337613, 332894]",2
"[335453, 335006]",2,False,Cross,22.84,Cross,"[335453, 335006]",2
"[335106, 338514, 335101, 338517]",4,False,Cross,195.94,Same,"[335106, 338517, 338514, 335101]",4
"[339064, 339217]",2,False,Cross,4.8,Same,"[339064, 339217]",2
"[337840, 337706]",2,False,Cross,4.99,Same,"[337706, 337840]",2
"[332448, 332447]",2,False,Cross,0.0,Same,"[332448, 332447]",2
"[281824, 317603, 296457, 286097, 318488]",5,False,Same,2179.08,Same,"[318488, 317603, 281824, 296457]",4
"[313953, 313957]",2,False,Cross,0.58,Same,"[313957, 313953]",2
"[319296, 320904, 319305, 319318, 319291, 319294]",6,False,Cross,116.38,Cross,"[320904, 319291, 319294, 319296, 319318, 319305]",6
"[379560, 330865, 335414]",3,False,Cross,2508.65,Same,"[379560, 330865, 335414]",3
"[338424, 338438]",2,False,Same,0.34,Same,"[338438, 338424]",2
"[337358, 337359]",2,False,Cross,0.0,Same,"[337359, 337358]",2
"[330389, 326396, 330405, 327262]",4,False,Cross,213.85,Same,"[330389, 330405, 327262, 326396]",4
"[337708, 337616, 337617, 336500, 337622]",5,False,Cross,99.71,Same,"[337616, 337622, 337617, 336500, 337708]",5
"[333373, 333398]",2,False,Cross,0.72,Cross,"[333398, 333373]",2
"[325500, 331253]",2,False,Same,332.82,Same,"[331253, 325500]",2
"[337105, 337095]",2,False,Cross,0.28,Cross,"[337105, 337095]",2
"[184400, 335086]",2,False,Cross,9734.08,Same,"[184400, 335086]",2
"[321331, 321333]",2,False,Cross,0.13,Same,"[321333, 321331]",2
"[293497, 292827, 285541]",3,False,Cross,450.26,Cross,"[293497, 285541]",2
"[327413, 327815]",2,False,Same,17.28,Same,"[327815, 327413]",2
"[337666, 337365]",2,False,Cross,17.4,Same,"[337365, 337666]",2
"[336499, 336503]",2,False,Cross,0.14,Cross,"[336503, 336499]",2
"[336479, 336495]",2,False,Cross,0.35,Cross,"[336495, 336479]",2
"[327708, 327709]",2,False,Cross,0.0,Same,"[327709, 327708]",2
"[330403, 330510]",2,False,Cross,3.06,Cross,"[330510, 330403]",2
"[336544, 335137, 304692, 336687]",4,False,Cross,1922.38,Same,"[304692, 336544, 336687]",3
"[329456, 327492]",2,False,Cross,126.68,Same,"[329456, 327492]",2
"[248832, 336521]",2,False,Cross,5298.28,Same,"[336521, 248832]",2
"[334049, 335494, 292535, 337211, 325205, 320150, 213175, 273241, 329114, 302235]",10,False,Cross,7798.19,Cross,"[337211, 325205, 335494, 334049, 302235, 329114, 320150, 213175, 273241]",9
"[283564, 283567]",2,False,Cross,0.08,Same,"[283567, 283564]",2
"[332954, 332955]",2,False,Cross,0.02,Same,"[332955, 332954]",2
"[335456, 333326, 347735]",3,False,Cross,813.06,Same,"[347735, 335456, 333326]",3
"[336133, 336134]",2,False,Cross,0.05,Same,"[336133, 336134]",2
"[331787, 331780]",2,False,Cross,0.18,Cross,"[331787, 331780]",2
"[327667, 336477]",2,False,Cross,524.99,Cross,"[336477, 327667]",2
"[335557, 329686]",2,False,Cross,353.79,Same,"[329686, 335557]",2
"[331624, 330886, 336574]",3,False,Cross,344.71,Same,"[336574, 331624, 330886]",3
"[334625, 335604]",2,False,Same,46.45,Same,"[335604, 334625]",2
"[307945, 308138, 320317, 324453]",4,False,Cross,1051.14,Same,"[324453, 320317, 308138, 307945]",4
"[233667, 233769, 336076, 233784, 233724, 233854]",6,False,Cross,6288.41,Cross,"[336076, 233854, 233667, 233724]",4
"[336081, 336054]",2,False,Cross,0.65,Cross,"[336054, 336081]",2
"[314456, 315480]",2,False,Cross,50.65,Cross,"[315480, 314456]",2
"[331552, 331829, 331551]",3,False,Cross,12.04,Same,"[331829, 331551, 331552]",3
"[334555, 333511]",2,False,Cross,94.75,Same,"[334555, 333511]",2
"[177002, 176965]",2,False,Cross,1.66,Same,"[177002, 176965]",2
"[334505, 182257]",2,False,Cross,9890.26,Cross,"[182257, 334505]",2
"[330757, 330694, 329714, 329718, 330172, 329694]",6,False,Cross,42.64,Cross,"[330172, 329714, 330694, 329694]",4
"[320580, 320574]",2,False,Cross,0.08,Same,"[320574, 320580]",2
"[335008, 335115, 336557, 334996, 334997]",5,False,Cross,72.56,Cross,"[336557, 335115, 334996]",3
"[302473, 334485]",2,False,Cross,1958.53,Cross,"[334485, 302473]",2
"[328806, 332207]",2,False,Cross,206.12,Same,"[332207, 328806]",2
"[327278, 327295]",2,False,Cross,0.71,Cross,"[327295, 327278]",2
"[251242, 251271]",2,False,Cross,1.22,Cross,"[251271, 251242]",2
"[339696, 339699, 333596, 333595]",4,False,Cross,0.01,Cross,"[333595, 333596]",2
"[333589, 333586, 339700, 339701]",4,False,Cross,0.12,Cross,"[333586, 333589]",2
"[331738, 331283, 331284]",3,False,Cross,69.88,Cross,"[331284, 331283, 331738]",3
"[300659, 300669]",2,False,Cross,0.4,Same,"[300669, 300659]",2
"[290482, 290429]",2,False,Cross,1.54,Cross,"[290429, 290482]",2
"[332179, 303935]",2,False,Cross,1711.07,Same,"[303935, 332179]",2
"[333016, 333092, 333093, 333047]",4,False,Cross,6.3,Same,"[333016, 333092, 333093, 333047]",4
"[320745, 322411, 313621]",3,False,Cross,520.26,Same,"[313621, 320745, 322411]",3
"[324117, 332214, 305143]",3,False,Cross,1186.41,Same,"[324117, 305143]",2
"[332227, 331622]",2,False,Cross,28.73,Same,"[331622, 332227]",2
"[315165, 333165]",2,False,Cross,1023.39,Cross,"[333165, 315165]",2
"[316520, 316241, 317033]",3,False,Cross,70.98,Cross,"[317033, 316241]",2
"[332867, 332869, 332870]",3,False,Cross,0.06,Same,"[332870, 332869, 332867]",3
"[330089, 330738]",2,False,Cross,25.08,Cross,"[330089, 330738]",2
"[315335, 312259, 315191]",3,False,Cross,188.54,Cross,"[315191, 312259]",2
"[325809, 329362, 329363, 325811, 329367, 329371]",6,False,Cross,192.82,Same,"[329362, 329371, 329367, 329363, 325809, 325811]",6
"[332093, 331758]",2,False,Cross,19.21,Cross,"[332093, 331758]",2
"[326027, 326028]",2,False,Cross,0.01,Same,"[326028, 326027]",2
"[329529, 329530]",2,False,Cross,0.01,Same,"[329530, 329529]",2
"[328872, 328865]",2,False,Same,0.34,Same,"[328872, 328865]",2
"[327741, 327655]",2,False,Cross,1.57,Same,"[327741, 327655]",2
"[319464, 319587]",2,False,Cross,20.92,Cross,"[319587, 319464]",2
"[323968, 323961]",2,False,Cross,0.14,Same,"[323968, 323961]",2
"[230021, 230026, 230059, 230257, 230035, 229685, 229686, 230039, 229689]",9,False,Cross,27.32,Cross,"[230035, 229689, 229686, 230257, 230021, 229685]",6
"[318758, 333191, 333192, 318760, 329099, 320981, 328985]",7,False,Cross,832.72,Same,"[333191, 333192, 320981, 318760, 328985, 329099, 318758]",7
"[331110, 320551, 233294, 233295, 233297, 233298]",6,False,Cross,5465.41,Same,"[320551, 233298, 233297, 233294, 233295]",5
"[330896, 329766]",2,False,Cross,48.55,Cross,"[330896, 329766]",2
"[330540, 330725]",2,False,Cross,4.42,Cross,"[330540, 330725]",2
"[314977, 314819, 327510]",3,False,Cross,703.43,Cross,"[314819, 314977, 327510]",3
"[312771, 292207]",2,False,Cross,1241.0,Cross,"[292207, 312771]",2
"[256314, 255463]",2,False,Cross,38.01,Same,"[256314, 255463]",2
"[329705, 330142]",2,False,Cross,19.5,Same,"[329705, 330142]",2
"[298052, 300585, 316144, 301235, 300639]",5,False,Cross,1124.87,Cross,"[298052, 300639, 316144, 300585]",4
"[327511, 327068, 326150, 325727]",4,False,Cross,74.81,Cross,"[327511, 327068, 325727, 326150]",4
"[327945, 327947]",2,False,Cross,0.05,Cross,"[327947, 327945]",2
"[326066, 275767, 275766, 304847]",4,False,Cross,2978.37,Same,"[275767, 275766, 326066]",3
"[172517, 172461]",2,False,Same,2.18,Same,"[172517, 172461]",2
"[285354, 300758]",2,False,Same,864.81,Same,"[285354, 300758]",2
"[314312, 314313]",2,False,Cross,0.0,Cross,"[314313, 314312]",2
"[314420, 303349]",2,False,Cross,763.16,Same,"[314420, 303349]",2
"[327770, 327678]",2,False,Cross,1.44,Same,"[327678, 327770]",2
"[318675, 318677]",2,False,Cross,0.0,Cross,"[318677, 318675]",2
"[315296, 306237, 316303]",3,False,Cross,45.84,Cross,"[315296, 316303]",2
"[329924, 320998, 320999, 322811, 322812]",5,False,Cross,503.66,Same,"[320999, 322812, 329924, 320998, 322811]",5
"[292778, 303455]",2,False,Cross,580.93,Cross,"[292778, 303455]",2
"[325252, 326534]",2,False,Cross,98.47,Cross,"[325252, 326534]",2
"[279611, 305492, 301565]",3,False,Cross,1469.61,Cross,"[279611, 305492, 301565]",3
"[326720, 326721]",2,False,Cross,0.02,Cross,"[326721, 326720]",2
"[318360, 317259, 327307]",3,False,Cross,542.25,Same,"[327307, 317259]",2
"[302720, 312420, 302696, 336526, 306391, 306392, 304094]",7,False,Cross,2040.29,Same,"[336526, 312420, 306392, 304094, 306391, 302696, 302720]",7
"[329187, 329190]",2,False,Cross,0.11,Same,"[329190, 329187]",2
"[328361, 327236]",2,False,Cross,47.28,Same,"[328361, 327236]",2
"[326130, 326132]",2,False,Cross,0.11,Same,"[326132, 326130]",2
"[326112, 326118]",2,False,Cross,0.18,Same,"[326118, 326112]",2
"[326096, 326092]",2,False,Cross,0.12,Same,"[326096, 326092]",2
"[325937, 326020]",2,False,Cross,2.05,Same,"[326020, 325937]",2
"[321818, 324301]",2,False,Cross,157.32,Cross,"[321818, 324301]",2
"[329065, 329062]",2,False,Cross,0.1,Same,"[329065, 329062]",2
"[327560, 327540]",2,False,Cross,0.46,Cross,"[327540, 327560]",2
"[315051, 304780]",2,False,Cross,693.17,Same,"[315051, 304780]",2
"[325190, 329007]",2,False,Cross,243.8,Cross,"[329007, 325190]",2
"[281250, 281222]",2,False,Same,0.77,Same,"[281250, 281222]",2
"[328336, 328030]",2,False,Same,13.62,Same,"[328336, 328030]",2
"[324160, 334677, 325487]",3,False,Same,41.43,Same,"[324160, 325487]",2
"[321824, 284411]",2,False,Cross,2206.6,Cross,"[284411, 321824]",2
"[198728, 199053]",2,False,Cross,21.36,Same,"[198728, 199053]",2
"[325032, 327999]",2,False,Same,163.27,Same,"[325032, 327999]",2
"[325389, 326039]",2,False,Cross,72.7,Cross,"[326039, 325389]",2
"[320554, 327725]",2,False,Cross,382.63,Same,"[320554, 327725]",2
"[320033, 312706]",2,False,Cross,453.04,Same,"[320033, 312706]",2
"[315129, 326119]",2,False,Cross,628.22,Same,"[315129, 326119]",2
"[325049, 325050, 300698]",3,False,Cross,1493.49,Cross,"[300698, 325050, 325049]",3
"[325820, 326278, 325918]",3,False,Same,2.74,Same,"[325918, 325820]",2
"[314897, 320061, 316351]",3,False,Cross,297.56,Same,"[320061, 316351, 314897]",3
"[325512, 325621]",2,False,Same,23.56,Same,"[325512, 325621]",2
"[323341, 194701, 195093, 195963, 323357, 323359]",6,False,Cross,8230.01,Same,"[323359, 323357, 323341, 194701, 195093, 195963]",6
"[325592, 325673]",2,False,Cross,27.87,Same,"[325673, 325592]",2
"[324817, 324810]",2,False,Cross,0.11,Cross,"[324817, 324810]",2
"[327425, 325330]",2,False,Cross,129.62,Cross,"[327425, 325330]",2
"[327442, 327365]",2,False,Same,4.74,Same,"[327442, 327365]",2
"[255368, 253505, 257523, 260599]",4,False,Cross,433.48,Cross,"[260599, 255368, 253505]",3
"[327172, 326742]",2,False,Same,16.98,Same,"[326742, 327172]",2
"[292753, 292758]",2,False,Cross,0.36,Same,"[292758, 292753]",2
"[263744, 312681, 309201]",3,False,Cross,2884.39,Same,"[263744, 309201, 312681]",3
"[326600, 315861]",2,False,Cross,612.1,Same,"[326600, 315861]",2
"[325914, 305827]",2,False,Same,1272.39,Same,"[305827, 325914]",2
"[299192, 299208]",2,False,Cross,0.39,Cross,"[299208, 299192]",2
"[324082, 324102]",2,False,Cross,1.05,Same,"[324102, 324082]",2
"[314784, 272110, 283857, 315796, 289435]",5,False,Cross,1010.15,Same,"[283857, 289435, 272110]",3
"[241408, 288130, 241412, 288120, 265382, 286793, 241388, 241395, 253717, 287158, 288119, 273752, 288122]",13,False,Cross,2869.86,Same,"[241412, 253717, 241388, 241408, 286793, 287158, 265382, 273752, 241395]",9
"[325605, 325576, 325609, 325578, 325577, 325810]",6,False,Cross,44.32,Same,"[325578, 325577, 325810, 325576, 325609]",5
"[291147, 291659, 255228]",3,False,Cross,2208.33,Same,"[291147, 255228]",2
"[257201, 256974]",2,False,Cross,35.36,Cross,"[257201, 256974]",2
"[279317, 212207]",2,False,Cross,4393.19,Same,"[212207, 279317]",2
"[300248, 323530, 317155]",3,False,Same,1459.57,Same,"[300248, 323530, 317155]",3
"[304813, 304679]",2,False,Cross,3.77,Same,"[304679, 304813]",2
"[323581, 323582]",2,False,Cross,0.0,Same,"[323582, 323581]",2
"[323826, 325215]",2,False,Cross,46.5,Same,"[323826, 325215]",2
"[321090, 321075]",2,False,Cross,0.35,Cross,"[321090, 321075]",2
"[325355, 325301, 319895, 327544, 318589]",5,False,Cross,502.1,Same,"[327544, 325301, 325355, 319895, 318589]",5
"[306072, 305509]",2,False,Cross,22.56,Same,"[306072, 305509]",2
"[317425, 317426, 317445]",3,False,Cross,0.56,Same,"[317426, 317425, 317445]",3
"[304754, 312732]",2,False,Cross,532.23,Same,"[312732, 304754]",2
"[321473, 311470]",2,False,Cross,635.58,Cross,"[311470, 321473]",2
"[324098, 319934, 324107, 323467, 320925, 325566]",6,False,Cross,240.62,Cross,"[325566, 320925, 324098, 323467]",4
"[309413, 308012, 323374, 323470, 323379, 309685, 323583]",7,False,Cross,1009.27,Same,"[323583, 323470, 323374, 309685, 309413, 308012]",6
"[314729, 314733]",2,False,Cross,0.24,Cross,"[314733, 314729]",2
"[317384, 318741, 318215]",3,False,Cross,52.54,Cross,"[317384, 318741, 318215]",3
"[310939, 310940]",2,False,Cross,0.0,Same,"[310940, 310939]",2
"[313001, 263898]",2,False,Same,2897.64,Same,"[313001, 263898]",2
"[328473, 328474, 324115, 324119]",4,False,Same,213.69,Same,"[328474, 328473, 324115]",3
"[323576, 323573]",2,False,Cross,0.12,Cross,"[323576, 323573]",2
"[318840, 318839]",2,False,Cross,0.03,Same,"[318840, 318839]",2
"[284720, 322955]",2,False,Cross,2284.55,Same,"[322955, 284720]",2
"[321120, 321125, 319348, 320381, 321118, 321119]",6,False,Same,120.06,Same,"[321119, 321118, 319348]",3
"[312805, 312806]",2,False,Cross,0.08,Cross,"[312806, 312805]",2
"[299064, 313670]",2,False,Same,905.39,Same,"[313670, 299064]",2
"[323297, 323124]",2,False,Cross,6.07,Cross,"[323297, 323124]",2
"[323111, 323295]",2,False,Cross,6.85,Cross,"[323295, 323111]",2
"[321629, 321110]",2,False,Cross,23.31,Same,"[321110, 321629]",2
"[284376, 319843]",2,False,Cross,2126.81,Cross,"[284376, 319843]",2
"[308298, 308507, 308506]",3,False,Cross,5.84,Cross,"[308507, 308298]",2
"[314150, 315407]",2,False,Same,65.06,Same,"[315407, 314150]",2
"[322921, 322918]",2,False,Cross,0.08,Cross,"[322921, 322918]",2
"[321899, 321958]",2,False,Cross,5.58,Cross,"[321899, 321958]",2
"[293926, 260358, 427404, 427405, 321204, 323708]",6,False,Cross,3888.84,Cross,"[323708, 293926, 321204, 260358]",4
"[322968, 320186]",2,False,Cross,160.81,Cross,"[322968, 320186]",2
"[320526, 320175]",2,False,Cross,14.34,Same,"[320526, 320175]",2
"[265273, 316548]",2,False,Cross,3085.03,Cross,"[265273, 316548]",2
"[320496, 320757]",2,False,Cross,12.59,Cross,"[320757, 320496]",2
"[320600, 319702]",2,False,Same,41.78,Same,"[319702, 320600]",2
"[320410, 320411]",2,False,Cross,0.0,Same,"[320411, 320410]",2
"[318216, 319959]",2,False,Cross,117.55,Same,"[319959, 318216]",2
"[321344, 320192]",2,False,Same,49.16,Same,"[320192, 321344]",2
"[322616, 322617]",2,False,Cross,0.0,Cross,"[322617, 322616]",2
"[297784, 297877]",2,False,Cross,4.51,Cross,"[297784, 297877]",2
"[322390, 322959]",2,False,Same,60.23,Same,"[322390, 322959]",2
"[322152, 322277]",2,False,Cross,4.2,Cross,"[322277, 322152]",2
"[283745, 274186, 274188, 300773]",4,False,Cross,1534.17,Same,"[274188, 300773, 283745, 274186]",4
"[322080, 322078]",2,False,Cross,0.0,Same,"[322080, 322078]",2
"[319200, 319201, 317542, 319430, 319432, 316297, 319274, 319284, 322073]",9,False,Cross,325.33,Same,"[319432, 322073, 319430, 319200, 319201, 316297, 317542]",7
"[279304, 274825]",2,False,Same,245.06,Same,"[279304, 274825]",2
"[319381, 319382]",2,False,Cross,0.0,Cross,"[319382, 319381]",2
"[319334, 319335]",2,False,Cross,0.0,Cross,"[319334, 319335]",2
"[319237, 319238]",2,False,Cross,0.0,Cross,"[319238, 319237]",2
"[317936, 317931, 318836]",3,False,Cross,32.74,Cross,"[317936, 317931, 318836]",3
"[321201, 321210]",2,False,Cross,0.49,Same,"[321210, 321201]",2
"[321176, 321157]",2,False,Cross,0.49,Cross,"[321176, 321157]",2
